Sex_Encoded,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Volume,Density,Rings
0,0.6,0.485,0.145,0.776,0.3545,0.1585,0.239,0.04418650067274042,5.408891773759403,9
0,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,0.051421588553957724,6.028596329238461,10
2,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,0.05026548245743668,5.769366687081207,9
0,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,0.04974188368183838,6.413106549008163,10
0,0.625,0.5,0.175,1.273,0.564,0.302,0.374,0.05726861608106393,6.530627516310184,9
2,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,0.052916201258903076,7.37014356136124,11
2,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,0.05078908123303499,5.946159935721946,9
1,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,0.04601647839345649,7.062687353454992,11
2,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,0.055957262947577996,6.522835120472924,10
2,0.65,0.515,0.185,1.3745,0.75,0.1805,0.369,0.0648516353486663,5.6899104859286895,12
2,0.65,0.515,0.18,1.463,0.658,0.3135,0.4115,0.063098888447351,6.521509492886724,11
0,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,0.06902079059936775,6.25898365186152,11
0,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,0.05334817024877168,5.801511065079615,9
2,0.655,0.525,0.16,1.46,0.686,0.311,0.405,0.0576168092668368,7.029198686174223,11
0,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,0.059983213933153326,6.668532307151285,8
0,0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,0.05356415474370597,6.2541825144615775,12
2,0.66,0.515,0.2,1.6465,0.749,0.422,0.401,0.07118848953034472,5.63293311384378,11
2,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,0.052784647066534005,6.157093360695278,10
2,0.685,0.53,0.17,1.56,0.647,0.383,0.465,0.06463146206352723,7.1946384184059555,11
2,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,0.07008264891628109,6.349645837896131,12
1,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,0.010490563268499715,6.434354216487497,8
1,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,0.011168361883511713,6.894475734501233,5
1,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,0.015723671231216915,6.5188338329347735,7
1,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,0.019392527851834197,6.497347894131429,8
1,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,0.02235439522569987,6.240383539413447,8
0,0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,0.02203041848329842,6.717984050652553,7
2,0.515,0.39,0.14,0.678,0.341,0.1325,0.119,0.029446147942097135,4.041275627426766,8
2,0.545,0.43,0.155,0.8035,0.409,0.144,0.228,0.03803866564905302,5.993901103249559,7
0,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,0.028246059548425833,7.310754253915333,9
2,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,0.043730969737969916,4.916424247809986,9
0,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,0.04884077018903372,5.528168351051587,10
2,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,0.05202477434344696,7.015888191852876,10
0,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,0.053211249168952715,5.722474190244481,11
2,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,0.04741645061971244,6.537815377330746,11
2,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,0.05812339108222815,5.651769345929343,9
2,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,0.06375862290460485,5.818820782172276,14
2,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,0.047785718656203145,4.771300012046653,9
2,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,0.057759751732575144,6.57897564656063,11
0,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,0.056967546785094914,5.617233285596306,12
0,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,0.056967546785094914,5.529464015508864,9
0,0.655,0.455,0.17,1.275,0.583,0.303,0.333,0.05305547853321223,6.276448902285278,8
2,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,0.05715381704951401,5.861375797696589,10
2,0.66,0.53,0.175,1.583,0.7395,0.3505,0.405,0.06410419809649973,6.317838956355562,10
0,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,0.06093380751025202,6.072162812700455,9
0,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,0.07182858903351363,5.4365539578927455,10
2,0.69,0.53,0.19,1.5955,0.678,0.331,0.48,0.0727624274497932,6.596811250300917,10
2,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,0.07861835615608458,5.47582041966521,10
1,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,0.0028981192229365843,10.006489646970113,6
1,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,0.0047006080079337285,7.445845290848904,7
1,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,0.00577686529117603,6.318305544661485,5
1,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,0.005301437602932775,8.299635550866247,5
1,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,0.004492477494633404,7.79080141009278,5
1,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,0.008491724942653212,6.476893725530331,6
1,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,0.010122473329254113,8.150182007550828,6
1,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,0.010659423873630166,7.317468647903236,8
1,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,0.014804755380041902,7.092315766429287,6
1,0.44,0.34,0.105,0.344,0.123,0.081,0.125,0.016449379134196158,7.599071003241756,8
1,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,0.01400731444480569,7.139127231992914,8
1,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,0.019292520485694915,6.738362677722325,7
1,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,0.020719588948588084,7.022340084112284,9
1,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,0.0207439362916534,6.748960179574543,8
1,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,0.02037636995118339,6.134556856764393,8
1,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,0.01906357692106456,6.661918722066771,7
1,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,0.01666353103341586,8.101524204520675,9
1,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,0.021762074110804292,6.226428570644737,9
1,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,0.02317251831257221,6.5163396555856945,8
1,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,0.024014334244040376,7.266493346294018,9
1,0.515,0.405,0.13,0.573,0.213,0.134,0.195,0.02839449980130795,6.867527210006271,9
1,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,0.03163793241675161,5.404904396011009,8
1,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,0.027832547415397074,6.036098582448179,10
0,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,0.032711833505503725,6.801819896844506,10
1,0.53,0.425,0.13,0.781,0.3905,0.2005,0.215,0.030664562292914373,7.011350690294373,9
1,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,0.03263486448549077,6.373551821931889,9
2,0.53,0.41,0.125,0.769,0.346,0.173,0.215,0.028444503484377583,7.558578061244178,9
1,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,0.027403850917875967,7.115788236637881,11
2,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,0.031766214116773196,5.981197485528381,7
1,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,0.03907748561984004,6.640652434102597,10
2,0.545,0.41,0.14,0.737,0.349,0.15,0.212,0.032759480994083164,6.471408995713035,9
0,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,0.029249536601859968,7.00865804441374,10
1,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,0.03585342615909352,6.5823555872398325,10
1,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,0.03628539514896212,6.614231401221623,8
1,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,0.031101767270538958,7.105705540062397,9
1,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,0.037487054338960206,6.588941285346432,9
1,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,0.03928954312395734,5.523098075113051,9
1,0.575,0.44,0.15,0.983,0.486,0.215,0.239,0.03974114706791088,6.013918007741183,8
0,0.585,0.42,0.155,1.034,0.437,0.2225,0.32,0.03988094794099562,8.02388149031573,11
0,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,0.04130526751031689,6.887741374122317,10
1,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,0.039452120543780625,6.7170026945934485,9
2,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,0.03878531750305619,7.219226708094802,8
1,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,0.039534587350937345,7.259466184694991,10
0,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,0.03701110305194135,6.95737167407912,10
0,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,0.04442578531318886,6.944165372095615,10
0,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,0.04626387881492668,6.030622748172659,12
2,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,0.04724955350999048,6.45508745253033,10
0,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,0.05026548245743668,6.1473596769244585,10
2,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,0.05122288281861817,6.940257565331428,11
0,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,0.04656625710783469,7.516172046842757,10
2,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,0.05461658828265854,5.373825228354477,10
0,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,0.052173214596329086,6.075914671017879,9
2,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,0.052971179130340884,5.98438632487281,11
2,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,0.058433623356770145,5.681660334033254,11
2,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,0.052833734451746335,6.624555383637684,10
1,0.62,0.47,0.155,0.966,0.447,0.171,0.284,0.04729877179489672,6.004384241339688,11
2,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,0.051421588553957724,5.931360904573324,10
0,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,0.04285328729037327,8.412423475409414,14
1,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,0.05078908123303499,6.526993439376905,11
1,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,0.05495588028924625,5.640888624991431,11
0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,0.06496735067807352,5.772130094363884,9
2,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,0.05864306286700946,6.906187709166175,13
2,0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,0.06545037054856295,6.493469730391487,12
2,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,0.060171971291756506,5.982852020161745,11
2,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,0.0572790880565759,6.9658930254947204,11
2,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,0.05390972993560084,5.935848693404023,10
0,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,0.06902079059936775,5.541808441752387,10
2,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,0.07325801369089698,5.944742125244315,13
2,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,0.06075054793879262,6.337391399134295,12
0,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,0.06075054793879262,6.395004048217333,10
2,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,0.0678976712257094,5.8912182521002325,11
0,0.66,0.53,0.17,1.431,0.622,0.309,0.398,0.062272649579456885,6.3912488498208395,10
2,0.66,0.51,0.18,1.261,0.5,0.2335,0.339,0.06344760523189946,5.342991256501537,10
0,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,0.07332948492376616,6.409427265016456,11
0,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,0.05546324750280101,6.454724815417998,11
2,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,0.07388083443447117,4.486955277880963,11
0,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,0.07577521480458582,5.496520215404179,9
0,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,0.0699613049000362,5.717446245057002,11
2,0.675,0.51,0.17,1.527,0.809,0.318,0.341,0.0612846186899029,5.5642020345340315,11
0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,0.07305381016841365,5.8176294846255345,9
2,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,0.07496101870853046,6.530060669310188,10
2,0.685,0.535,0.175,1.432,0.637,0.247,0.46,0.0671600514505853,6.849309821307338,11
2,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,0.08527067860006096,5.418040615894309,11
0,0.705,0.53,0.17,1.564,0.612,0.394,0.44,0.06651851205078349,6.6146999750097,10
0,0.725,0.56,0.185,1.792,0.873,0.367,0.435,0.07865500807037645,5.530480647980919,11
1,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,0.009162978572970229,13.69641967407968,7
1,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,0.010838494654884786,11.809758096094264,7
1,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,0.01058507284749521,6.32966829471131,7
0,0.38,0.32,0.115,0.6475,0.323,0.1325,0.164,0.01464401055593322,11.199117849143667,7
2,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,0.01814688636468584,10.139480476279788,9
1,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,0.018406591357382596,5.622985700635319,9
1,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,0.020966989370058274,6.319457584559826,9
0,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,0.02780702197508665,9.817664050634077,7
2,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,0.030129837043334606,8.214448675710727,9
1,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,0.029989119872392563,8.186302267109973,8
2,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,0.031730085801256906,5.830428608316959,7
1,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,0.03004147974995239,8.488263631567753,10
2,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,0.027397829531956585,6.2048710757074215,9
2,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,0.022947501738758844,6.362348357660334,9
0,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,0.043024111390912216,7.228504899829055,9
0,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,0.04805065963665588,8.522255533982497,10
2,0.605,0.455,0.16,1.1215,0.533,0.273,0.271,0.04612276894490295,5.875622955849193,10
2,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,0.05366350761137574,6.428949864746931,10
2,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,0.04588688769649591,6.167339172615337,9
2,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,0.05654866776461626,5.968310365946077,10
2,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,0.04614214209960008,6.2199106270466675,9
0,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,0.057087712704094726,6.218501025607511,9
0,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,0.05896376711706343,5.096350092479739,9
0,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,0.057857664703612026,5.5913075935089385,11
0,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407,0.07182858903351363,5.66626750540934,12
0,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,0.07832972233103601,5.776862045899392,13
0,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,0.07989973325966751,6.458094150615532,12
1,0.275,0.205,0.065,0.101,0.041,0.021,0.034,0.003837324526666033,8.860340000886003,5
1,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,0.004282776185006285,7.938775815330193,5
1,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,0.008491724942653212,7.242344802183916,7
1,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,0.01169196065911001,7.355481472048187,6
1,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,0.013194689145077133,6.8967142006487965,6
1,0.43,0.33,0.095,0.32,0.118,0.065,0.123,0.014116746588905734,8.713055747325305,7
1,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,0.018790651059283948,7.716603301425229,8
1,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,0.01815447854693202,6.0591109634811975,7
1,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,0.023838797754521045,6.01959886893982,8
1,0.475,0.36,0.11,0.452,0.191,0.099,0.13,0.019697785938008,6.599726507797894,8
1,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,0.026308744078712122,5.5684908242557025,8
1,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,0.022150584402298234,7.44901339862078,8
1,0.515,0.39,0.12,0.565,0.235,0.135,0.179,0.025239555378940397,7.092042522641092,9
1,0.52,0.41,0.14,0.699,0.3395,0.129,0.1945,0.03125675250811605,6.222655407003547,10
1,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,0.030787608005179976,6.8209261325098,9
2,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,0.03656159350309021,7.097611869079691,9
2,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,0.030664562292914373,7.174405357510522,9
2,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,0.03146933361100896,5.799296618602555,10
1,0.53,0.395,0.115,0.475,0.2025,0.101,0.148,0.02521154284444589,5.870326973369043,8
1,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,0.034133404181253095,5.551746289169659,11
1,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,0.032494540013630425,6.770368188246918,10
1,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,0.03403522941082843,7.786050060108875,9
0,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735,0.03580158988030929,7.639325541529198,10
2,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,0.042775925571278635,6.428849787055113,10
2,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,0.03954008513808113,6.815867974458255,9
0,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,0.0365639496975804,6.700589023516043,9
1,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,0.03180208063290167,6.603341536803067,9
1,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,0.03928954312395734,6.617536864190753,10
2,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,0.03359933343014284,6.994186372434857,9
0,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,0.04154756284372501,7.1845369395736505,9
1,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,0.035713625286008764,6.314116760595074,9
2,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,0.04236437693365836,5.771358336814002,8
0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,0.03988094794099562,7.208956026455538,13
2,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,0.04174941017171815,6.347395062829321,9
1,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,0.03475386873033708,7.049574880454574,9
2,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,0.055329729815023425,5.675068377339898,10
2,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,0.057189552665948586,5.770284686917762,10
2,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,0.03809416711926643,6.9695709363789,10
0,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,0.05681046715241542,6.037619776647386,11
1,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,0.056096278422499334,5.454907323714156,12
2,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,0.048305128641596654,6.572801044703015,11
2,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,0.05021639507222434,6.870266165139881,9
2,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,0.0605411084285533,5.533430237659843,10
2,0.63,0.49,0.16,1.09,0.407,0.224,0.354,0.051723181448702346,6.844126561531943,12
0,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,0.04700608007933727,6.701260761764016,8
0,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,0.05339372334224872,6.405247257394139,10
0,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,0.060154954331549555,6.483256521989514,10
0,0.65,0.495,0.175,1.227,0.528,0.258,0.37,0.05896376711706342,6.2750400473128245,11
0,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,0.0624182100390732,7.20943454992228,13
0,0.665,0.525,0.18,1.5785,0.678,0.229,0.456,0.06580851211107219,6.929194801279797,14
2,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,0.06384763469645656,5.85769546167317,10
2,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,0.06679811379695297,7.664887088823085,12
0,0.675,0.54,0.21,1.593,0.686,0.318,0.45,0.08015773655634358,5.6139309732590945,11
2,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,0.08442506657746969,6.2718339643134655,13
0,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,0.0681404901578931,6.824136411735753,10
0,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,0.07028371084611086,6.260341047777038,11
1,0.205,0.155,0.045,0.0495,0.0235,0.011,0.014,0.001497361598517235,9.349778980483757,3
1,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,0.005509568116233098,9.075121487777357,6
1,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,0.004624424386084174,7.67663108663354,7
1,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,0.01003738852821939,6.37616047441709,7
2,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,0.014931728083124486,6.529719765670818,9
1,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,0.013106986350164416,7.6295188938489735,8
0,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,0.019780252745164734,6.698599947484975,8
2,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,0.026992302280255707,6.483329883572353,10
0,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,0.02756747553525044,6.166687253703067,8
1,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,0.02748893571891069,6.366197723675813,8
2,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,0.033622109976881365,7.1381599835651155,9
0,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,0.053211249168952715,6.464798428387853,12
1,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,0.009053022830094588,7.7322239558815555,8
1,0.38,0.275,0.095,0.3645,0.106,0.0485,0.21,0.010396053689504223,20.199972631154683,6
1,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,0.016378169700714786,5.891989261522213,8
2,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395,0.0207439362916534,6.724856750361777,8
2,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,0.022980750261009333,6.65774608149282,8
2,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,0.036860830203344644,6.090475954055683,9
2,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,0.03760486406346983,6.687964609458926,8
2,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,0.038082386146815465,7.181797877517471,10
2,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,0.04442578531318886,7.439373275454135,10
0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,0.053218579551811085,6.6893931216900535,9
0,0.615,0.455,0.135,1.059,0.4735,0.263,0.274,0.03955932739308437,6.926305831172948,9
2,0.62,0.46,0.17,1.127,0.535,0.2635,0.296,0.050772326072215844,5.829947589538943,7
2,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,0.05229442771288009,7.543824786954019,11
0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,0.06850347500907664,6.678493316424922,10
2,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,0.07498353345588119,5.7145879935375525,11
2,0.68,0.52,0.175,1.543,0.7525,0.351,0.374,0.06480058446804547,5.771552881354446,11
0,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,0.07015019315833329,6.143960274310387,12
2,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,0.024190263432641405,9.714652370544261,14
0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,0.041948115907057715,6.555717558550267,10
0,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,0.020219813917279505,8.407594683881879,14
2,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,0.03445541742824605,6.965522925380421,11
2,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,0.006840818003191774,12.42541461567036,6
0,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,0.015577063574049388,11.234466571192614,7
2,0.41,0.325,0.1,0.3555,0.146,0.072,0.105,0.013953907369694664,7.524774044870099,9
1,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,0.008331765516707931,6.6012419444242525,8
2,0.52,0.425,0.125,0.79,0.372,0.205,0.19,0.02892883235180601,6.567841995466451,8
0,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,0.032995624041877995,7.42522704492712,9
2,0.5,0.42,0.125,0.62,0.255,0.15,0.205,0.027488935718910687,7.4575459048773824,11
0,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,0.044357324773279375,7.2141411060201355,9
2,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,0.043353978619539144,6.22780212098721,16
2,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,0.041633956641698736,8.526693800810841,14
2,0.455,0.35,0.105,0.416,0.1625,0.097,0.145,0.017510452052946105,8.28076851251844,11
1,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,0.009056949820911575,8.83299582993031,6
2,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,0.021552634600564977,7.3772883430145475,9
0,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,0.0831972274486917,5.444892983715933,14
2,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,0.013909401473768807,7.369116506795832,6
0,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,0.012743085201123598,8.122051949466215,7
2,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,0.033543831959929424,8.496345925547608,10
2,0.55,0.41,0.15,0.785,0.282,0.186,0.275,0.035421457169224915,7.763655760580262,12
0,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,0.04302175519642202,5.927233764307402,9
0,0.485,0.4,0.155,0.731,0.236,0.183,0.255,0.031489230364481695,8.09800674860658,11
2,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,0.01654074712053806,8.161662772316692,8
1,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,0.007603832318932397,7.2331947487924335,9
2,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,0.07064918279147846,6.935678243388014,16
0,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,0.04393124626963627,8.42225139093609,12
0,0.57,0.44,0.19,1.018,0.447,0.207,0.265,0.049901057709620264,5.310508677833326,9
0,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,0.040173116057779484,4.729531055712236,14
